fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
1088;163;265;28;208;177;369;11;10.79550572804618;109.79673;1
1088;179;255;46;220;202;365;11;11.497283806502328;252.36484;1
1088;218;282;36;188;236;376;16;16.14560940433756;285.2561;2
1088;147;285;22;182;158;376;10;10.378540615608651;204.4798;2
1088;276;317;33;114;292;374;29;28.734097297614838;17.57741;3
1088;305;322;22;111;316;377;32;29.869109053627373;3.0769525;3
1088;329;319;20;118;339;378;23;19.553769919750742;75.097466;3
1088;368;287;51;180;393;377;20;20.859243873208694;115.32472;4
1088;252;297;26;170;265;382;21;21.05400804361034;213.27608;8
1088;412;307;32;160;428;387;23;21.62652816495472;168.97113;4
1088;455;219;81;251;495;344;10;11.411106869535066;88.24424;6
1088;509;226;104;252;561;352;7;7.458918992018565;307.09906;5
1088;591;235;50;216;616;343;7;3.7616151900008163;69.080475;6
1089;3;237;106;245;56;359;9;8.38083305702353;115.70866;1
1089;156;265;28;208;170;369;11;10.526105187769524;4.1916986;1
1089;174;256;46;220;197;366;11;11.079074852577376;167.4035;1
1089;218;283;36;188;236;377;16;16.08437268168666;300.14957;2
1089;141;284;22;182;152;375;10;11.06448282335954;195.5811;2
1089;272;315;32;114;288;372;30;28.944359133337002;11.7697525;3
1089;303;324;22;110;314;379;32;30.177404528539718;16.474657;3
1089;326;319;20;118;336;378;23;19.80120416169575;17.88421;3
1089;368;287;51;180;393;377;20;20.970742728886012;87.90405;4
1089;247;296;26;170;260;381;20;19.628343371342186;247.90562;8
1089;407;304;31;163;422;385;21;21.119277350823772;0.85408044;4
1089;455;214;84;256;497;342;10;11.279991040989712;73.83027;6
1089;528;215;104;252;580;341;7;6.720574589979003;88.826;5
1089;607;236;34;215;624;343;0;1.6964039333939347;321.81653;6
1090;3;237;106;245;56;359;9;8.348035966221918;53.02757;1
1090;156;265;28;208;170;369;11;10.543175883321611;164.00784;1
1090;174;256;46;220;197;366;11;11.127227567779219;128.98325;1
1090;218;283;36;188;236;377;16;16.171067911089278;288.1988;2
1090;141;284;22;182;152;375;10;10.819890514769817;179.67215;2
1090;272;315;32;114;288;372;30;28.697626282632193;24.897005;3
1090;303;324;22;110;314;379;32;29.99328501270242;71.14156;3
1090;326;319;20;118;336;378;22;20.013675471293542;245.71585;3
1090;368;287;51;180;393;377;20;20.94180990650397;91.03536;4
1090;247;296;26;170;260;381;20;19.867363497455873;234.80028;8
1090;407;304;31;163;422;385;20;20.967725513400325;319.18442;4
1090;455;214;84;256;497;342;10;11.350358026849118;52.846485;6
1090;528;213;105;254;580;340;7;6.697307816087291;90.67053;5
1090;612;236;29;233;626;352;0;0.9563984794180024;342.7891;6
1091;3;237;106;245;56;359;9;8.20848330560716;49.44899;1
1091;156;265;28;208;170;369;10;10.198157599231466;18.079481;1
1091;174;256;46;220;197;366;11;10.385142850474516;260.96237;1
1091;218;283;36;188;236;377;16;16.07111323306098;304.83316;2
1091;141;284;22;182;152;375;10;10.266109453303;168.77596;2
1091;272;315;32;114;288;372;30;28.883390955299912;13.280146;3
1091;303;322;23;112;314;378;32;30.29056221451678;15.067689;3
1091;326;315;24;122;338;376;22;19.629228005386857;83.85234;3
1091;368;287;51;180;393;377;20;20.767445022213824;112.60067;4
1091;247;296;26;170;260;381;20;20.023800696425887;254.14178;8
1091;407;304;31;163;422;385;20;20.756448090784215;67.7152;4
1091;453;208;86;262;496;339;10;11.500562619361824;62.83056;6
1091;528;212;106;255;581;339;7;6.717673722693615;21.25901;5
1091;612;236;29;233;626;352;0;0.8753031642030488;242.79926;6
1092;3;237;106;245;56;359;9;8.202297286453458;24.871605;1
1092;156;265;28;208;170;369;10;10.018127800635503;340.68558;1
1092;174;256;46;220;197;366;2;9.827554133237193;267.2434;1
1092;218;283;36;188;236;377;16;16.008098471046733;316.29105;2
1092;141;284;22;182;152;375;10;10.178797180672246;173.53403;2
1092;272;315;32;114;288;372;30;28.122259391226226;48.69829;3
1092;303;322;23;112;314;378;32;29.98803960407919;20.908278;3
1092;326;315;24;122;338;376;22;19.059956280814227;84.79034;3
1092;368;287;51;180;393;377;20;19.93180263858943;86.45874;4
1092;247;296;26;170;260;381;20;19.835670984916494;226.69357;8
1092;407;304;31;163;422;385;20;20.923770924020552;63.139248;4
1092;453;208;86;262;496;339;10;11.426887552492309;71.42339;6
1092;528;212;106;255;581;339;7;6.7140235295640105;10.891259;5
1092;612;236;29;233;626;352;0;0.872940981639013;245.21432;6
1093;3;237;106;245;56;359;9;8.192561839261865;88.426796;1
1093;156;265;28;208;170;369;10;10.040879974512363;352.73114;1
1093;174;256;46;220;197;366;11;11.686184241166476;11.723981;1
1093;218;283;36;188;236;377;16;16.11409311898788;309.43994;2
1093;141;284;22;182;152;375;10;10.100264303073025;178.32777;2
1093;272;315;32;114;288;372;30;28.820587371518723;17.257595;3
1093;303;322;23;112;314;378;32;30.163164925568065;17.543858;3
1093;326;315;24;122;338;376;22;20.07915306601563;108.391975;3
1093;368;287;51;180;393;377;20;21.08046346937387;97.60432;4
1093;247;296;26;170;260;381;20;19.951964821641788;229.00677;8
1093;407;304;31;163;422;385;20;20.826766720026765;57.039684;4
1093;453;208;86;262;496;339;10;11.227701344823641;114.26915;6
1093;528;212;106;255;581;339;7;6.735886630242558;59.99605;5
1093;612;236;29;233;626;352;0;0.8631890087598361;245.21881;6
1094;3;237;106;245;56;359;9;8.106330168836749;13.079739;1
1094;156;265;28;208;170;369;10;10.150276189533258;66.495255;1
1094;174;256;46;220;197;366;11;11.784905061269635;72.25423;1
1094;218;283;36;188;236;377;16;16.143511424516277;331.7106;2
1094;141;284;22;182;152;375;10;10.0930032805698;43.22265;2
1094;272;315;32;114;288;372;30;28.763308766588217;26.91211;3
1094;303;322;23;112;314;378;32;30.233509924047812;103.7227;3
1094;326;315;24;122;338;376;22;19.36566919603442;84.462;3
1094;368;287;51;180;393;377;20;20.76897442797867;204.47717;4
1094;247;296;26;170;260;381;20;20.002457605537355;254.54631;8
1094;407;304;31;163;422;385;20;20.666215437713646;78.02887;4
1094;453;208;86;262;496;339;10;11.215305985137041;174.30328;6
1094;528;212;106;255;581;339;7;6.783625230571664;156.10594;5
1094;612;236;29;233;626;352;0;0.862832545131597;252.65045;6
1095;3;237;106;245;56;359;8;8.040549163978485;5.237811;1
1095;156;265;28;208;170;369;10;10.131510699573395;31.719683;1
1095;174;256;46;220;197;366;11;11.870413912224922;66.43983;1
1095;218;283;36;188;236;377;16;16.066030420862937;312.6793;2
1095;141;284;22;182;152;375;10;10.089742330627471;24.76305;2
1095;272;315;32;114;288;372;30;28.74269536022571;33.8213;3
1095;303;322;23;112;314;378;32;30.145017507855375;123.55526;3
1095;326;315;24;122;338;376;22;19.71098541549357;105.646996;3
1095;368;287;51;180;393;377;20;20.77954490625038;217.03981;4
1095;247;296;26;170;260;381;20;19.873103302147104;269.29013;8
1095;407;304;31;163;422;385;21;20.783234950545808;62.92245;4
1095;453;208;86;262;496;339;10;11.17808170709609;143.50662;6
1095;528;212;106;255;581;339;7;6.8154288027686345;341.5762;5
1095;612;236;29;233;626;352;0;0.8750470408019411;242.77792;6
1096;3;237;106;245;56;359;8;8.014493769800183;20.132252;1
1096;156;265;28;208;170;369;10;10.08792549613795;8.693036;1
1096;174;256;46;220;197;366;11;12.059496215517564;266.94193;1
1096;218;283;36;188;236;377;16;16.128488713012178;323.67194;2
1096;141;284;22;182;152;375;10;10.116363186778266;40.15601;2
1096;272;315;32;114;288;372;30;28.756864614498795;9.854636;3
1096;303;322;23;112;314;378;32;30.167578310483886;141.02135;3
1096;326;315;24;122;338;376;22;19.277602924998366;93.45313;3
1096;368;287;51;180;393;377;20;20.599994679966525;163.04773;4
1096;247;296;26;170;260;381;20;20.018195972082335;255.12875;8
1096;407;304;31;163;422;385;21;21.03417026432337;71.45688;4
1096;453;208;86;262;496;339;10;11.188855984192868;76.63122;6
1096;528;212;106;255;581;339;7;6.817756785799407;0.43039283;5
1097;3;237;106;245;56;359;8;7.992620288168156;35.882835;1
1097;156;265;28;208;170;369;10;10.113745134195158;151.81664;1
1097;174;256;46;220;197;366;11;12.290815640106027;276.03864;1
1097;218;283;36;188;236;377;16;16.09474573669332;305.23508;2
1097;141;284;22;182;152;375;10;10.095960299137134;106.78183;2
1097;272;315;32;114;288;372;30;28.749482197220914;14.983134;3
1097;303;322;23;112;314;378;32;29.720782833108668;32.573082;3
1097;326;315;24;122;338;376;22;19.72885255388856;93.884514;3
1097;368;287;51;180;393;377;20;20.763061264734894;109.294;4
1097;247;296;26;170;260;381;20;20.00362576843132;241.11238;8
1097;407;304;31;163;422;385;20;20.866272831862318;322.69186;4
1097;453;208;86;262;496;339;10;11.17307803670328;110.38306;6
1097;528;212;106;255;581;339;7;6.858232070183846;258.6162;5
1098;3;237;106;245;56;359;9;8.025126553333333;19.980888;1
1098;156;265;28;208;170;369;10;10.041633025249226;56.247765;1
1098;174;256;46;220;197;366;11;12.251337423015396;264.81586;1
1098;218;283;36;188;236;377;16;16.143270463388934;315.87955;2
1098;141;284;22;182;152;375;10;10.007084824872694;320.7769;2
1098;272;315;32;114;288;372;29;28.625399369536083;13.568024;3
1098;303;322;23;112;314;378;32;29.994740893124987;164.70778;3
1098;326;315;24;122;338;376;22;19.132758703703136;81.2784;3
1098;368;270;46;197;391;368;20;20.489648375950996;105.33999;4
1098;247;296;26;170;260;381;20;20.232839136263554;212.70009;8
1098;407;303;30;162;422;384;20;20.928497887126582;67.55788;4
1098;453;208;86;262;496;339;10;10.975585421171722;181.9711;6
1098;528;212;106;255;581;339;7;6.862244629797822;299.29922;5
1099;3;237;106;245;56;359;8;7.947287678803352;32.614532;1
1099;156;265;28;208;170;369;10;10.004046488813694;60.939457;1
1099;174;256;46;220;197;366;11;12.271148927064857;57.776108;1
1099;218;283;36;188;236;377;16;16.073692699046415;336.82446;2
1099;141;284;22;182;152;375;10;9.659689719635457;205.78847;2
1099;272;315;32;114;288;372;29;28.680534918253898;15.019025;3
1099;303;322;23;112;314;378;32;30.07522298113305;62.271126;3
1099;326;315;24;122;338;376;22;19.02793529211549;86.33914;3
1099;368;270;46;197;391;368;20;20.248813801321717;245.07112;4
1099;247;296;26;170;260;381;20;19.656874082010567;168.02126;8
1099;407;303;30;162;422;384;20;20.89802323253477;75.20219;4
1099;453;208;86;262;496;339;9;11.150636846997859;110.72382;6
1099;528;212;106;255;581;339;7;6.879453201432952;8.457026;5
1100;3;237;106;245;56;359;8;7.876262145620903;42.197132;1
1100;156;265;28;208;170;369;10;10.093941388537054;58.122986;1
1100;174;256;46;220;197;366;11;12.423761331888128;63.887955;1
1100;218;283;36;188;236;377;16;16.0738013989439;291.10004;2
1100;141;284;22;182;152;375;10;10.040413463369068;190.60965;2
1100;272;315;32;114;288;372;29;28.479653629454116;13.49617;3
1100;303;322;23;112;314;378;32;29.931637536504535;69.78022;3
1100;326;315;24;122;338;376;22;18.991622884458586;84.08243;3
1100;368;270;46;197;391;368;20;20.845920481671303;157.36443;4
1100;247;296;26;170;260;381;20;19.718916764322852;219.36191;8
1100;407;303;30;162;422;384;20;20.960747022793527;76.66957;4
1100;453;208;86;262;496;339;9;11.2315550189907;188.32233;6
1100;528;212;106;255;581;339;7;6.908961345145691;294.61694;5
1101;3;237;106;245;56;359;8;7.876262145620903;42.197132;1
1101;156;265;28;208;170;369;10;10.093941388537054;58.122986;1
1101;173;249;46;220;196;359;11;12.200003555580517;264.65387;1
1101;218;278;33;193;234;374;16;15.90231652831588;297.7003;2
1101;141;284;22;182;152;375;10;10.040413463369068;190.60965;2
1101;272;315;32;114;288;372;29;28.479653629454116;13.49617;3
1101;303;319;24;115;315;376;32;29.690669437698805;69.300896;3
1101;326;315;24;122;338;376;22;18.991622884458586;84.08243;3
1101;368;270;46;197;391;368;20;20.845920481671303;157.36443;4
1101;246;291;26;170;259;376;20;19.153731213333895;240.85316;8
1101;407;303;30;162;422;384;20;20.960747022793527;76.66957;4
1101;466;208;73;262;502;339;9;10.337265558068953;84.782524;6
1101;528;212;106;255;581;339;7;6.908961345145691;294.61694;5
1102;3;237;106;245;56;359;8;7.806272245265055;347.32184;1
1102;156;265;28;208;170;369;10;10.119557572308706;138.25648;1
1102;173;249;46;220;196;359;11;12.160839052582764;259.6795;1
1102;218;278;33;193;234;374;16;16.003369492254794;269.75986;2
1102;141;284;22;182;152;375;10;10.114634176218773;177.30788;2
1102;272;315;32;114;288;372;29;28.608565929076097;11.392945;3
1102;303;319;24;115;315;376;32;29.304702882524204;112.75974;3
1102;326;315;24;122;338;376;22;19.47557790435062;84.99911;3
1102;368;270;46;197;391;368;20;19.984984880704733;216.31918;4
1102;246;291;26;170;259;376;20;19.000426583924757;60.973053;8
1102;407;303;30;162;422;384;20;20.840196559854757;66.17225;4
1102;466;208;73;262;502;339;9;10.29190274670105;48.78509;6
1102;528;212;106;255;581;339;7;6.873668963181576;358.41608;5
1103;3;237;106;245;56;359;8;7.841479906512781;11.627195;1
1103;156;265;28;208;170;369;10;10.104858436019924;248.62543;1
1103;173;249;46;220;196;359;11;12.157667418379889;274.64084;1
1103;218;278;33;193;234;374;16;16.03713965861924;288.22308;2
1103;141;284;22;182;152;375;10;10.140248164982848;175.24055;2
1103;272;315;32;114;288;372;29;28.41553100471216;18.408796;3
1103;303;319;24;115;315;376;32;29.49203947147808;91.95565;3
1103;326;315;24;122;338;376;22;19.109638160421586;63.639984;3
1103;368;270;46;197;391;368;20;20.132563290038746;230.42775;4
1103;246;291;26;170;259;376;20;19.07810389544454;221.75941;8
1103;407;303;30;162;422;384;20;20.88352487754733;81.783455;4
1103;466;208;73;262;502;339;9;10.238135033125419;66.03406;6
1103;528;212;106;255;581;339;7;6.868734255125057;11.277508;5
1104;3;237;106;245;56;359;8;7.813721359900548;8.744302;1
1104;156;265;28;208;170;369;10;10.093286528278739;208.12997;1
1104;173;249;46;220;196;359;11;12.065223630744754;274.98676;1
1104;218;278;33;193;234;374;16;16.000636485342973;282.2754;2
1104;141;284;22;182;152;375;10;10.122229264912137;170.61703;2
1104;272;315;32;114;288;372;30;28.40034803752909;17.555353;3
1104;303;319;24;115;315;376;32;29.662497190450235;155.52353;3
1104;326;315;24;122;338;376;22;18.874318467568344;84.25365;3
1104;368;270;46;197;391;368;20;20.142753438251685;198.3716;4
1104;246;291;26;170;259;376;20;19.10004776383923;23.346037;8
1104;407;303;30;162;422;384;20;20.820630983731206;76.53361;4
1104;466;208;73;262;502;339;9;10.259354985906905;73.70294;6
1104;528;212;106;255;581;339;7;6.861372832008301;278.96707;5
1105;3;237;106;245;56;359;8;7.941070558451595;3.0201209;1
1105;156;265;28;208;170;369;10;10.008973098707296;42.658566;1
1105;173;249;46;220;196;359;10;12.217693836152254;291.2404;1
1105;218;278;33;193;234;374;16;15.875005935909188;288.61728;2
1105;141;284;22;182;152;375;10;9.821341413615626;171.76831;2
1105;272;315;32;114;288;372;29;28.29641616704331;15.973824;3
1105;303;319;24;115;315;376;32;29.285275269223696;152.4392;3
1105;326;315;24;122;338;376;22;19.362152728241593;84.8052;3
1105;368;270;46;197;391;368;20;20.198561286190206;139.95773;4
1105;246;291;26;170;259;376;20;19.264427233939085;149.62965;8
1105;407;303;30;162;422;384;20;20.78688584734122;76.51233;4
1105;466;208;73;262;502;339;9;10.154288369126466;60.26693;6
1105;528;212;106;255;581;339;7;6.815238401328512;356.15097;5
1106;3;237;106;245;56;359;8;7.898267946049995;5.8851314;1
1106;156;265;28;208;170;369;10;10.071262591258446;125.407646;1
1106;173;249;46;220;196;359;10;12.140467096927031;302.5918;1
1106;218;278;33;193;234;374;16;15.900380840581862;284.49658;2
1106;141;284;22;182;152;375;10;10.09926188794859;239.54486;2
1106;272;315;32;114;288;372;29;28.250278558943474;18.11534;3
1106;303;319;24;115;315;376;31;29.445592002070615;139.18309;3
1106;326;315;24;122;338;376;22;19.20346166167772;80.38198;3
1106;368;270;46;197;391;368;20;20.732538864476894;91.52161;4
1106;246;291;26;170;259;376;20;19.392597883329255;216.38597;8
1106;407;303;30;162;422;384;20;20.837158992722156;65.72869;4
1106;466;208;73;262;502;339;9;10.145259993792664;77.756996;6
1106;528;212;106;255;581;339;7;6.770684001699681;317.01355;5
1107;3;237;106;245;56;359;8;7.951976273697127;43.88678;1
1107;154;267;28;208;168;371;10;9.959560628529175;74.80971;1
1107;173;249;46;220;196;359;10;12.137003674745428;303.76166;1
1107;218;278;33;193;234;374;16;15.996898648822313;301.61765;2
1107;135;280;22;182;146;371;10;9.846192699904265;170.57019;2
1107;272;315;32;114;288;372;29;28.235229204434308;15.736263;3
1107;303;319;24;115;315;376;32;29.43628682050151;158.71979;3
1107;326;315;24;122;338;376;22;19.35197181488414;82.4012;3
1107;368;270;46;197;391;368;20;20.887268642414444;255.8229;4
1107;246;291;26;170;259;376;20;19.453130814654223;213.51251;8
1107;407;303;30;162;422;384;20;20.779960541464558;52.702435;4
1107;466;208;73;262;502;339;9;10.11174147408364;100.582535;6
1107;528;212;106;255;581;339;7;6.774409749660484;134.4856;5
1108;3;237;106;245;56;359;8;7.9410891474135985;344.46838;1
1108;154;267;28;208;168;371;10;10.030605685996294;78.97231;1
1108;173;249;46;220;196;359;10;12.18103075576324;280.13623;1
1108;218;278;33;193;234;374;16;16.10151165705778;293.57516;2
1108;135;280;22;182;146;371;10;10.180235246804537;6.840887;2
1108;272;315;32;114;288;372;29;28.39827829421284;14.897615;3
1108;303;319;24;115;315;376;32;28.93942505156895;126.03587;3
1108;326;315;24;122;338;376;22;19.191006217090713;84.38858;3
1108;368;270;46;197;391;368;20;19.790046821972258;215.3692;4
1108;246;291;26;170;259;376;20;19.583277587982984;253.04684;8
1108;407;303;30;162;422;384;20;20.73620388061843;76.84228;4
1108;466;208;73;262;502;339;9;10.060624561000134;111.30604;6
1108;528;212;106;255;581;339;7;6.770984942781466;114.43045;5
1109;3;237;106;245;56;359;8;7.9410891474135985;344.46838;1
1109;154;267;28;208;168;371;10;10.030605685996294;78.97231;1
1109;173;249;46;220;196;359;10;12.18103075576324;280.13623;1
1109;218;278;33;193;234;374;16;16.10151165705778;293.57516;2
1109;135;280;22;182;146;371;10;10.180235246804537;6.840887;2
1109;272;315;32;114;288;372;29;28.39827829421284;14.897615;3
1109;303;319;24;115;315;376;32;28.93942505156895;126.03587;3
1109;326;315;24;122;338;376;22;19.191006217090713;84.38858;3
1109;368;270;46;197;391;368;20;19.790046821972258;215.3692;4
1109;246;291;26;170;259;376;20;19.583277587982984;253.04684;8
1109;407;303;30;162;422;384;20;20.73620388061843;76.84228;4
1109;466;208;73;262;502;339;9;10.060624561000134;111.30604;6
1109;528;212;106;255;581;339;7;6.770984942781466;114.43045;5
1110;3;237;106;245;56;359;8;7.98533558831459;286.96182;1
1110;154;267;28;208;168;371;10;9.983960356583708;69.31109;1
1110;173;249;46;220;196;359;10;11.797405785951987;251.7135;1
1110;218;278;33;193;234;374;16;16.073251207901325;303.39426;2
1110;135;280;22;182;146;371;10;9.793382667792587;154.07866;2
1110;272;315;32;114;288;372;29;28.300600925022607;17.120008;3
1110;303;319;24;115;315;376;32;29.37301645776329;159.30753;3
1110;326;315;24;122;338;376;22;19.42383484849227;83.47173;3
1110;368;270;46;197;391;368;20;20.100492386160106;219.85951;4
1110;246;291;26;170;259;376;20;19.571108041972508;195.2637;8
1110;407;303;30;162;422;384;20;20.57312220185522;87.030556;4
1110;466;208;73;262;502;339;9;10.093294439774205;85.567024;6
1110;528;212;106;255;581;339;7;6.746578964913001;275.42346;5
