fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
1300;379;238;80;240;229;239;33.0;20.47;52.56;4
1300;379;238;80;240;229;239;33.0;20.47;52.56;4
1301;376;239;84;239;230;239;33.0;21.35;111.73;4
1301;376;239;84;239;230;239;33.0;21.35;111.73;4
1302;63;207;114;272;88;239;33.0;20.91;332.74;2
1303;61;206;115;273;88;239;32.0;20.89;314.04;2
1303;61;206;115;273;88;239;32.0;20.89;314.04;2
1304;421;314;64;163;242;238;0.0;22.23;95.55;4
1304;421;314;64;163;242;238;0.0;22.23;95.55;4
1305;423;315;62;162;242;238;0.0;22.29;97.1;4
1305;423;315;62;162;242;238;0.0;22.29;97.1;4
1306;423;314;64;163;243;238;0.0;23.11;234.08;4
1306;423;314;64;163;243;238;0.0;23.11;234.08;4
1307;422;315;65;164;243;239;0.0;22.48;83.53;4
1307;422;315;65;164;243;239;0.0;22.48;83.53;4
1308;159;265;92;213;125;239;9.0;16.67;38.96;8
1309;57;205;117;273;87;239;32.0;20.27;318.14;2
1310;161;265;84;211;122;238;9.0;16.03;304.04;8
1311;162;264;80;214;121;239;9.0;15.45;195.04;8
1312;163;264;79;213;121;238;8.0;15.42;264.52;8
1313;512;273;72;206;292;239;37.0;30.97;235.96;4
1313;512;273;72;206;292;239;37.0;30.97;235.96;7
1314;162;265;75;212;118;238;8.0;14.76;65.72;8
1315;153;258;80;223;116;240;8.0;14.8;156.53;8
1316;153;258;79;223;116;240;8.0;14.74;184.03;8
1317;153;258;78;224;115;241;8.0;14.35;264.95;8
1318;152;258;78;223;115;240;8.0;14.48;273.44;8
1319;512;271;68;209;290;240;37.0;31.3;280.99;4
1319;512;271;68;209;290;240;37.0;31.3;280.99;7
1320;513;271;70;209;291;240;36.0;31.77;254.57;4
1320;513;271;70;209;291;240;36.0;31.77;254.57;7
1321;511;271;72;207;291;239;36.0;31.69;267.8;4
1321;511;271;72;207;291;239;36.0;31.69;267.8;7
1322;148;260;75;213;111;236;8.0;14.06;20.69;8
1323;502;268;103;211;302;239;37.0;31.84;252.96;4
1323;502;268;103;211;302;239;37.0;31.84;252.96;7
1323;502;268;103;211;302;239;37.0;31.84;252.96;7
1324;507;267;106;212;306;239;37.0;32.32;138.12;4
1324;507;267;106;212;306;239;37.0;32.32;138.12;7
1325;508;267;106;211;307;239;36.0;32.35;252.63;4
1325;508;267;106;211;307;239;36.0;32.35;252.63;7
1326;508;265;108;213;308;239;36.0;32.49;265.54;4
1326;508;265;108;213;308;239;36.0;32.49;265.54;7
1327;507;268;103;212;305;240;37.0;32.51;242.34;4
1327;507;268;103;212;305;240;37.0;32.51;242.34;7
1328;507;267;108;213;307;240;36.0;32.49;250.54;4
1328;507;267;108;213;307;240;36.0;32.49;250.54;7
1329;510;266;108;213;309;239;37.0;32.75;121.31;4
1329;510;266;108;213;309;239;37.0;32.75;121.31;7
1330;513;268;92;212;302;240;37.0;32.89;250.32;4
1330;513;268;92;212;302;240;37.0;32.89;250.32;7
1331;514;266;91;214;302;240;37.0;33.0;277.17;4
1331;514;266;91;214;302;240;37.0;33.0;277.17;7
1332;515;265;89;215;302;240;37.0;33.32;166.59;4
1332;515;265;89;215;302;240;37.0;33.32;166.59;7
1333;518;266;89;214;303;240;36.0;33.43;219.05;4
1333;518;266;89;214;303;240;36.0;33.43;219.05;7
1334;520;266;89;214;304;240;37.0;33.45;258.69;4
1334;520;266;89;214;304;240;37.0;33.45;258.69;7
1335;520;265;91;214;305;239;37.0;33.49;268.04;4
1335;520;265;91;214;305;239;37.0;33.49;268.04;7
1336;524;264;89;215;306;239;37.0;33.46;288.55;4
1336;524;264;89;215;306;239;37.0;33.46;288.55;7
1337;530;267;94;212;312;239;35.0;33.91;270.48;4
1337;530;267;94;212;312;239;35.0;33.91;270.48;7
1338;534;269;87;210;310;239;36.0;33.86;248.68;4
1338;534;269;87;210;310;239;36.0;33.86;248.68;7
1339;534;269;100;210;317;239;36.0;33.47;276.66;4
1339;534;269;100;210;317;239;36.0;33.47;276.66;7
1340;534;264;98;215;316;239;36.0;33.79;188.51;4
1340;534;264;98;215;316;239;36.0;33.79;188.51;7
1341;535;264;100;215;317;239;36.0;33.76;268.88;4
1342;388;216;97;261;242;238;35.0;32.55;50.42;4
1342;388;216;97;261;242;238;35.0;32.55;50.42;4
1343;534;259;100;216;317;237;35.0;33.62;86.99;4
1344;387;216;98;261;242;238;36.0;32.7;43.03;4
1344;387;216;98;261;242;238;36.0;32.7;43.03;4
1345;535;257;99;220;317;238;35.0;33.64;316.01;4
1346;531;266;100;212;315;239;35.0;33.82;329.25;4
1346;531;266;100;212;315;239;35.0;33.82;329.25;7
1347;522;254;102;224;312;239;35.0;33.71;87.93;4
1347;522;254;102;224;312;239;35.0;33.71;87.93;7
1347;522;254;102;224;312;239;35.0;33.71;87.93;7
1348;522;262;108;217;315;239;36.0;33.65;100.49;4
1348;522;262;108;217;315;239;36.0;33.65;100.49;7
1349;513;262;109;216;311;239;36.0;33.47;63.68;4
1349;513;262;109;216;311;239;36.0;33.47;63.68;7
1350;359;214;102;267;230;240;36.0;33.4;76.69;4
1350;359;214;102;267;230;240;36.0;33.4;76.69;4
1351;356;214;101;269;228;241;36.0;33.44;116.56;4
1351;356;214;101;269;228;241;36.0;33.44;116.56;4
1352;487;257;67;215;277;236;36.0;34.68;312.35;4
1352;487;257;67;215;277;236;36.0;34.68;312.35;7
1353;478;262;76;218;277;240;37.0;34.44;110.45;4
1353;478;262;76;218;277;240;37.0;34.44;110.45;7
1353;478;262;76;218;277;240;37.0;34.44;110.45;7
1354;337;216;99;262;218;239;32.0;33.17;35.95;4
1355;335;216;99;264;217;240;35.0;33.11;138.01;4
1356;333;214;101;267;217;240;35.0;33.06;90.79;4
1357;462;256;71;222;266;239;37.0;34.52;97.86;4
1357;462;256;71;222;266;239;37.0;34.52;97.86;7
1358;65;240;87;239;76;239;29.0;20.93;307.47;8
1359;62;241;90;238;76;239;29.0;21.01;297.66;8
1360;334;215;99;265;216;240;35.0;32.86;93.18;4
1361;59;241;92;238;75;239;29.0;21.66;113.17;8
1361;59;241;92;238;75;239;29.0;21.66;113.17;8
1362;59;240;91;239;75;239;29.0;22.01;334.55;8
1362;59;240;91;239;75;239;29.0;22.01;334.55;8
1363;334;214;101;266;217;240;35.0;32.59;93.95;4
1364;335;213;100;267;217;240;35.0;32.59;60.55;4
1365;333;212;100;268;216;240;34.0;32.49;94.73;4
1366;334;212;100;267;217;239;34.0;32.48;120.04;4
1367;466;251;85;227;275;239;36.0;33.46;98.32;4
1367;466;251;85;227;275;239;36.0;33.46;98.32;7
1367;466;251;85;227;275;239;36.0;33.46;98.32;7
1368;472;250;88;230;280;240;35.0;33.1;302.66;4
1368;472;250;88;230;280;240;35.0;33.1;302.66;7
1369;464;250;93;232;278;241;34.0;32.9;118.31;4
1369;464;250;93;232;278;241;34.0;32.9;118.31;7
1369;464;250;93;232;278;241;34.0;32.9;118.31;7
1370;463;251;89;229;276;240;35.0;33.07;286.42;4
1370;463;251;89;229;276;240;35.0;33.07;286.42;7
1370;463;251;89;229;276;240;35.0;33.07;286.42;7
1371;463;251;88;230;275;240;35.0;33.12;281.16;4
1371;463;251;88;230;275;240;35.0;33.12;281.16;7
1371;463;251;88;230;275;240;35.0;33.12;281.16;7
1372;461;250;88;231;274;240;35.0;32.98;112.34;4
1372;461;250;88;231;274;240;35.0;32.98;112.34;7
1372;461;250;88;231;274;240;35.0;32.98;112.34;7
1373;462;250;85;230;273;240;35.0;32.96;182.86;4
1373;462;250;85;230;273;240;35.0;32.96;182.86;7
1373;462;250;85;230;273;240;35.0;32.96;182.86;7
1374;461;250;85;229;273;239;35.0;33.04;102.98;4
1374;461;250;85;229;273;239;35.0;33.04;102.98;7
1374;461;250;85;229;273;239;35.0;33.04;102.98;7
1375;464;251;82;228;273;239;34.0;32.84;115.93;4
1375;464;251;82;228;273;239;34.0;32.84;115.93;7
1375;464;251;82;228;273;239;34.0;32.84;115.93;7
1376;464;250;83;229;273;239;36.0;32.86;2.39;4
1376;464;250;83;229;273;239;36.0;32.86;2.39;7
1376;464;250;83;229;273;239;36.0;32.86;2.39;7
1377;331;211;102;270;216;240;31.0;31.67;82.47;4
1378;465;249;83;231;274;240;34.0;32.65;111.0;4
1378;465;249;83;231;274;240;34.0;32.65;111.0;7
1378;465;249;83;231;274;240;34.0;32.65;111.0;7
1379;467;249;87;231;277;240;34.0;32.51;100.12;4
1379;467;249;87;231;277;240;34.0;32.51;100.12;7
1379;467;249;87;231;277;240;34.0;32.51;100.12;7
1380;468;249;91;232;279;240;34.0;32.37;29.6;4
1380;468;249;91;232;279;240;34.0;32.37;29.6;7
1380;468;249;91;232;279;240;34.0;32.37;29.6;7
1381;468;248;95;231;281;239;36.0;32.28;90.51;4
1381;468;248;95;231;281;239;36.0;32.28;90.51;7
1382;473;248;94;232;283;240;35.0;31.92;107.53;4
1382;473;248;94;232;283;240;35.0;31.92;107.53;7
1383;473;247;90;232;281;239;36.0;32.02;301.02;4
1383;473;247;90;232;281;239;36.0;32.02;301.02;7
1384;473;247;90;231;281;239;36.0;32.06;304.4;4
1384;473;247;90;231;281;239;36.0;32.06;304.4;7
1385;473;247;91;231;282;239;36.0;31.99;70.72;4
1385;473;247;91;231;282;239;36.0;31.99;70.72;7
1386;475;245;92;234;283;239;35.0;31.87;320.91;4
1386;475;245;92;234;283;239;35.0;31.87;320.91;7
1387;11;224;126;259;68;241;29.0;19.7;65.46;8
1387;11;224;126;259;68;241;29.0;19.7;65.46;8
1388;8;225;128;258;68;241;29.0;19.61;97.64;8
1388;8;225;128;258;68;241;29.0;19.61;97.64;8
1389;485;247;139;231;312;239;32.0;27.36;36.36;4
1389;485;247;139;231;312;239;32.0;27.36;36.36;7
1390;482;243;92;236;287;239;35.0;31.41;43.62;4
1390;482;243;92;236;287;239;35.0;31.41;43.62;7
1391;484;243;142;237;313;240;30.0;27.0;28.74;4
1391;484;243;142;237;313;240;30.0;27.0;28.74;7
1392;6;225;127;258;66;241;28.0;18.68;63.44;8
1392;6;225;127;258;66;241;28.0;18.68;63.44;8
1393;332;197;114;284;223;240;29.0;30.67;106.62;4
1394;486;241;148;240;317;240;29.0;26.06;16.77;4
1395;485;243;142;238;313;240;29.0;26.89;13.34;4
1396;6;224;124;259;65;241;30.0;18.67;57.09;8
1396;6;224;124;259;65;241;30.0;18.67;57.09;8
1397;452;282;48;196;250;239;35.0;32.38;93.92;7
1398;484;242;148;238;316;240;29.0;26.3;32.42;4
1399;451;282;49;195;250;238;34.0;32.31;96.15;7
1400;484;240;151;240;317;240;29.0;26.08;352.44;4
1401;485;240;147;240;316;240;29.0;26.09;354.41;4
1402;451;282;51;194;251;238;35.0;32.35;93.1;4
1402;451;282;51;194;251;238;35.0;32.35;93.1;7
1403;486;241;141;239;313;240;29.0;26.77;18.69;4
1404;0;224;125;258;62;241;28.0;17.96;79.23;8
1404;0;224;125;258;62;241;28.0;17.96;79.23;8
1405;333;201;128;281;230;241;32.0;30.56;117.01;4
1407;485;241;91;235;288;238;34.0;31.13;19.35;4
1408;488;244;134;236;311;240;29.0;26.64;1.37;4
1409;482;242;96;235;289;238;33.0;30.61;308.82;4
1410;474;244;107;234;290;239;35.0;29.87;328.55;4
1410;474;244;107;234;290;239;35.0;29.87;328.55;7
1411;473;243;108;235;290;239;35.0;29.87;351.36;4
1411;473;243;108;235;290;239;35.0;29.87;351.36;7
1412;474;243;95;235;284;239;34.0;30.33;330.44;4
1412;474;243;95;235;284;239;34.0;30.33;330.44;7
1413;140;289;66;186;103;237;30.0;26.13;137.24;3
1413;140;289;66;186;103;237;30.0;26.13;137.24;9
1414;467;241;94;238;280;239;33.0;29.58;52.25;4
1414;467;241;94;238;280;239;33.0;29.58;52.25;7
1414;467;241;94;238;280;239;33.0;29.58;52.25;7
1415;428;283;51;193;239;238;32.0;31.46;90.92;7
1416;465;239;93;241;279;240;32.0;29.64;278.86;4
1416;465;239;93;241;279;240;32.0;29.64;278.86;7
1417;460;242;97;238;278;240;30.0;28.85;111.05;4
1417;460;242;97;238;278;240;30.0;28.85;111.05;7
1418;456;242;103;237;279;239;31.0;28.22;330.73;4
1418;456;242;103;237;279;239;31.0;28.22;330.73;7
1419;449;244;107;236;278;240;29.0;27.59;310.0;4
1419;449;244;107;236;278;240;29.0;27.59;310.0;7
1419;449;244;107;236;278;240;29.0;27.59;310.0;7
1420;446;244;110;236;278;240;28.0;27.27;300.9;4
1420;446;244;110;236;278;240;28.0;27.27;300.9;7
1420;446;244;110;236;278;240;28.0;27.27;300.9;7
1421;415;280;46;197;230;238;32.0;31.07;97.04;7
1422;446;240;101;239;273;239;28.0;27.24;339.25;4
1422;446;240;101;239;273;239;28.0;27.24;339.25;7
1422;446;240;101;239;273;239;28.0;27.24;339.25;7
1423;409;282;50;195;229;238;32.0;31.0;159.5;7
1424;94;284;74;193;84;238;24.0;25.86;171.7;3
1424;94;284;74;193;84;238;24.0;25.86;171.7;9
1425;81;284;78;192;79;238;24.0;25.6;125.39;3
1425;81;284;78;192;79;238;24.0;25.6;125.39;9
1426;77;284;78;194;77;239;23.0;25.56;95.14;3
1426;77;284;78;194;77;239;23.0;25.56;95.14;9
1427;431;237;96;241;263;239;28.0;25.47;7.48;4
1428;428;237;97;244;262;240;28.0;24.86;332.26;4
1429;426;237;93;246;259;241;28.0;24.9;76.11;4
1430;37;282;96;198;66;240;22.0;24.5;88.15;3
1430;37;282;96;198;66;240;22.0;24.5;88.15;9
1431;35;282;98;197;66;239;22.0;24.4;284.97;3
1431;35;282;98;197;66;239;22.0;24.4;284.97;9
1432;32;285;94;194;63;239;23.0;23.99;87.76;3
1432;32;285;94;194;63;239;23.0;23.99;87.76;9
1433;17;280;104;201;60;240;23.0;22.47;291.03;3
1433;17;280;104;201;60;240;23.0;22.47;291.03;9
1434;14;282;99;197;56;239;23.0;21.94;95.37;3
1434;14;282;99;197;56;239;23.0;21.94;95.37;9
1435;14;284;94;192;54;238;23.0;21.67;136.2;3
1435;14;284;94;192;54;238;23.0;21.67;136.2;9
1436;24;285;81;192;52;238;22.0;21.99;82.94;3
1436;24;285;81;192;52;238;22.0;21.99;82.94;9
1437;31;282;72;196;51;239;22.0;22.46;111.32;3
1438;26;283;75;194;50;238;22.0;22.0;122.06;3
1438;26;283;75;194;50;238;22.0;22.0;122.06;9
1439;24;280;71;197;47;238;22.0;21.5;121.92;3
1439;24;280;71;197;47;238;22.0;21.5;121.92;3
1440;376;234;98;247;237;240;8.0;14.04;28.44;4
1441;376;235;96;246;236;240;8.0;13.92;77.06;4
1442;378;233;96;248;237;240;8.0;13.36;77.32;4
1443;376;232;99;248;237;240;8.0;13.43;73.85;4
1444;376;231;96;249;236;240;8.0;13.58;57.84;4
1445;376;230;106;249;241;239;8.0;13.07;4.54;4
1446;337;275;58;206;197;240;26.0;25.91;103.52;7
1447;378;230;101;248;239;239;8.0;13.28;56.85;4
1448;336;276;61;202;198;239;26.0;25.58;99.71;7
1449;378;229;103;251;240;240;8.0;13.02;77.38;4
1450;378;229;99;251;238;240;8.0;13.18;86.78;4
1451;379;228;96;252;237;240;8.0;13.21;84.39;4
1452;378;228;101;252;239;240;8.0;12.96;80.6;4
1453;337;276;60;201;198;238;27.0;24.98;112.48;7
1454;337;276;60;201;198;238;26.0;25.06;132.38;7
1455;338;274;55;204;196;239;25.0;25.85;141.67;7
1456;334;275;58;203;196;239;26.0;23.57;98.01;7
1457;331;274;60;205;195;239;25.0;23.68;95.38;7
1458;331;274;59;205;195;239;26.0;23.09;135.71;7
1460;0;276;63;201;31;238;20.0;15.56;110.31;3
1461;0;276;63;201;31;238;20.0;15.63;89.95;3
1462;344;273;61;207;202;240;26.0;24.64;106.4;7
1463;13;277;86;200;49;238;22.0;20.34;100.93;3
1463;13;277;86;200;49;238;22.0;20.34;100.93;11
1464;35;280;84;197;59;238;22.0;22.94;73.11;3
1464;35;280;84;197;59;238;22.0;22.94;73.11;3
1464;35;280;84;197;59;238;22.0;22.94;73.11;11
1465;48;279;75;199;61;239;22.0;23.23;87.42;3
1465;48;279;75;199;61;239;22.0;23.23;87.42;3
1466;259;170;136;311;197;240;26.0;25.9;98.26;4
1466;259;170;136;311;197;240;26.0;25.9;98.26;14
1467;77;281;81;196;79;238;22.0;24.49;90.67;3
1467;77;281;81;196;79;238;22.0;24.49;90.67;11
1468;83;283;104;196;93;239;22.0;25.19;348.14;3
1468;83;283;104;196;93;239;22.0;25.19;348.14;11
1469;112;281;98;198;105;239;24.0;25.57;317.38;3
1469;112;281;98;198;105;239;24.0;25.57;317.38;11
1470;477;271;69;208;273;239;32.0;29.2;99.44;4
1471;521;269;83;211;302;240;31.0;28.86;110.18;7
1472;525;268;81;212;303;240;26.0;28.4;120.5;7
1473;525;269;84;210;304;239;26.0;28.47;104.1;4
1473;525;269;84;210;304;239;26.0;28.47;104.1;7
1474;527;267;82;211;304;239;27.0;28.48;84.82;4
1474;527;267;82;211;304;239;27.0;28.48;84.82;7
1475;531;266;78;214;304;240;31.0;28.53;124.03;4
1475;531;266;78;214;304;240;31.0;28.53;124.03;7
1476;531;266;75;213;303;239;31.0;28.7;110.72;7
1477;541;266;70;214;305;240;31.0;28.19;137.88;7
1478;94;296;70;181;82;238;7.0;10.9;79.67;11
1479;99;294;69;183;84;238;7.0;11.27;84.67;11
1479;99;294;69;183;84;238;7.0;11.27;84.67;12
1480;116;295;67;180;91;237;7.0;9.98;86.31;11
1481;118;296;68;181;93;238;7.0;9.83;147.0;11
1482;223;285;73;192;148;238;30.0;23.39;93.53;3
1482;223;285;73;192;148;238;30.0;23.39;93.53;11
1483;235;286;66;191;150;238;31.0;24.13;102.27;3
1483;235;286;66;191;150;238;31.0;24.13;102.27;11
1484;225;286;74;191;149;238;31.0;23.6;101.68;3
1484;225;286;74;191;149;238;31.0;23.6;101.68;11
1485;228;286;69;192;148;239;31.0;23.05;103.89;3
1485;228;286;69;192;148;239;31.0;23.05;103.89;11
1486;218;287;77;189;147;238;30.0;22.98;35.09;3
1486;218;287;77;189;147;238;30.0;22.98;35.09;11
1487;214;286;79;192;146;239;31.0;22.57;46.48;3
1487;214;286;79;192;146;239;31.0;22.57;46.48;11
1488;220;287;78;189;149;238;30.0;23.37;91.21;3
1488;220;287;78;189;149;238;30.0;23.37;91.21;11
1489;214;281;95;200;154;240;32.0;22.98;58.26;3
1489;214;281;95;200;154;240;32.0;22.98;58.26;11
1490;226;283;87;195;156;239;32.0;23.05;75.39;3
1490;226;283;87;195;156;239;32.0;23.05;75.39;3
1490;226;283;87;195;156;239;32.0;23.05;75.39;11
1491;223;282;96;197;159;239;30.0;22.99;311.6;3
1491;223;282;96;197;159;239;30.0;22.99;311.6;3
1491;223;282;96;197;159;239;30.0;22.99;311.6;11
1492;221;280;99;200;160;240;31.0;23.11;352.72;3
1492;221;280;99;200;160;240;31.0;23.11;352.72;11
1493;223;281;96;197;159;239;31.0;23.07;302.3;3
1493;223;281;96;197;159;239;31.0;23.07;302.3;11
1494;222;281;99;199;160;240;31.0;23.45;275.22;3
1494;222;281;99;199;160;240;31.0;23.45;275.22;11
1495;421;266;79;215;250;240;25.0;28.28;80.94;4
1495;421;266;79;215;250;240;25.0;28.28;80.94;14
1496;418;265;87;215;252;240;28.0;28.29;81.78;4
1496;418;265;87;215;252;240;28.0;28.29;81.78;14
1497;419;267;85;213;252;240;29.0;28.33;73.01;4
1497;419;267;85;213;252;240;29.0;28.33;73.01;14
1498;420;265;85;215;252;240;26.0;28.09;13.46;4
1498;420;265;85;215;252;240;26.0;28.09;13.46;14
1499;423;267;84;214;253;240;30.0;28.08;56.86;4
1499;423;267;84;214;253;240;30.0;28.08;56.86;14
1500;423;267;86;214;254;240;29.0;28.13;97.27;4
1500;423;267;86;214;254;240;29.0;28.13;97.27;14
1501;423;267;83;215;253;241;26.0;27.77;172.42;14
1502;424;267;82;215;253;241;28.0;27.91;142.57;14
1503;139;298;70;180;104;239;7.0;8.56;86.97;11
1504;424;263;79;217;251;240;26.0;27.9;162.1;14
1505;221;278;101;203;161;240;32.0;23.69;259.91;3
1505;221;278;101;203;161;240;32.0;23.69;259.91;11
1506;218;279;106;202;162;240;29.0;23.8;325.34;3
1506;218;279;106;202;162;240;29.0;23.8;325.34;11
1507;428;264;74;217;251;240;26.0;27.74;175.53;14
1508;428;264;78;217;253;240;26.0;27.56;182.81;14
1509;427;264;81;217;254;240;26.0;27.47;175.95;14
1510;428;263;82;218;255;240;26.0;27.38;153.35;4
1510;428;263;82;218;255;240;26.0;27.38;153.35;14
1511;428;266;82;214;255;240;26.0;27.55;163.17;4
1511;428;266;82;214;255;240;26.0;27.55;163.17;14
1512;428;264;84;215;256;239;26.0;27.57;155.44;4
1512;428;264;84;215;256;239;26.0;27.57;155.44;14
1513;429;262;84;217;256;239;26.0;27.42;159.1;4
1513;429;262;84;217;256;239;26.0;27.42;159.1;14
1514;428;264;85;216;256;240;25.0;27.29;152.6;4
1514;428;264;85;216;256;240;25.0;27.29;152.6;14
1515;429;263;84;217;256;240;25.0;27.28;147.28;14
1516;435;262;86;218;260;240;26.0;27.15;119.85;14
1517;440;262;85;218;262;240;25.0;27.25;114.14;14
1518;241;286;90;191;165;238;31.0;25.74;88.43;3
1518;241;286;90;191;165;238;31.0;25.74;88.43;11
1519;263;279;76;201;169;240;27.0;26.34;84.26;3
1519;263;279;76;201;169;240;27.0;26.34;84.26;11
1520;159;296;67;182;113;239;6.0;7.69;91.31;11
1521;258;277;86;204;172;240;32.0;24.39;81.71;3
1521;258;277;86;204;172;240;32.0;24.39;81.71;11
1522;263;277;82;203;172;240;31.0;24.04;74.82;3
1522;263;277;82;203;172;240;31.0;24.04;74.82;11
1523;260;280;95;199;177;239;32.0;24.1;82.41;3
1523;260;280;95;199;177;239;32.0;24.1;82.41;3
1523;260;280;95;199;177;239;32.0;24.1;82.41;11
1524;258;280;100;199;179;239;32.0;23.54;81.02;3
1524;258;280;100;199;179;239;32.0;23.54;81.02;11
1525;265;279;97;201;181;240;29.0;21.75;51.91;3
1525;265;279;97;201;181;240;29.0;21.75;51.91;11
1526;282;280;80;198;181;239;30.0;22.65;126.17;3
1526;282;280;80;198;181;239;30.0;22.65;126.17;11
1527;273;282;86;196;179;239;27.0;21.76;349.05;3
1527;273;282;86;196;179;239;27.0;21.76;349.05;11
1528;264;279;98;201;181;240;29.0;22.22;314.5;3
1528;264;279;98;201;181;240;29.0;22.22;314.5;11
1529;266;279;100;201;183;240;29.0;22.75;16.98;3
1529;266;279;100;201;183;240;29.0;22.75;16.98;11
1530;262;276;102;205;182;240;28.0;22.55;305.26;3
1530;262;276;102;205;182;240;28.0;22.55;305.26;11
1531;262;277;95;202;178;239;29.0;21.62;327.17;3
1531;262;277;95;202;178;239;29.0;21.62;327.17;11
1532;265;276;90;203;177;239;28.0;21.4;11.57;3
1532;265;276;90;203;177;239;28.0;21.4;11.57;11
1533;164;297;71;182;117;239;5.0;6.7;84.87;11
1534;159;293;67;186;113;239;6.0;8.25;109.29;11
1535;459;252;97;228;278;240;24.0;26.35;260.36;14
1536;240;278;98;200;169;239;25.0;24.16;306.03;3
1536;240;278;98;200;169;239;25.0;24.16;306.03;11
1537;158;294;67;186;112;240;5.0;7.75;91.77;11
1538;238;276;100;202;169;239;25.0;24.25;313.6;3
1538;238;276;100;202;169;239;25.0;24.25;313.6;11
1539;237;277;103;200;170;238;29.0;24.48;298.98;3
1539;237;277;103;200;170;238;29.0;24.48;298.98;11
1540;237;276;102;202;169;239;25.0;24.29;306.06;3
1540;237;276;102;202;169;239;25.0;24.29;306.06;11
1541;238;276;106;200;172;238;29.0;24.39;44.69;3
1541;238;276;106;200;172;238;29.0;24.39;44.69;11
1542;253;274;94;203;173;238;29.0;24.81;93.5;3
1542;253;274;94;203;173;238;29.0;24.81;93.5;11
1543;192;299;73;179;132;239;5.0;5.7;80.45;11
1544;302;276;104;203;203;239;32.0;18.93;184.18;3
1544;302;276;104;203;203;239;32.0;18.93;184.18;11
1545;304;276;102;204;203;240;33.0;18.64;93.52;3
1545;304;276;102;204;203;240;33.0;18.64;93.52;11
1546;304;276;102;203;203;239;33.0;18.29;215.51;3
1546;304;276;102;203;203;239;33.0;18.29;215.51;11
1547;304;276;100;203;202;239;32.0;17.98;295.43;3
1547;304;276;100;203;202;239;32.0;17.98;295.43;11
1548;303;276;99;203;201;239;0.0;18.43;300.74;3
1548;303;276;99;203;201;239;0.0;18.43;300.74;11
1549;308;275;95;203;201;239;32.0;18.44;56.67;3
1549;308;275;95;203;201;239;32.0;18.44;56.67;11
1550;312;273;97;207;204;240;0.0;17.93;268.15;3
1550;312;273;97;207;204;240;0.0;17.93;268.15;11
1551;312;272;99;208;205;240;0.0;18.39;265.17;3
1551;312;272;99;208;205;240;0.0;18.39;265.17;11
1552;312;274;97;206;204;240;0.0;18.64;67.55;3
1552;312;274;97;206;204;240;0.0;18.64;67.55;11
1553;313;274;100;204;206;239;27.0;20.29;269.23;3
1553;313;274;100;204;206;239;27.0;20.29;269.23;11
1554;315;274;100;204;207;239;28.0;20.35;93.87;3
1554;315;274;100;204;207;239;28.0;20.35;93.87;11
1555;247;298;63;178;155;238;5.0;5.23;86.36;11
1556;334;274;104;203;219;238;0.0;17.9;126.5;3
1556;334;274;104;203;219;238;0.0;17.9;126.5;11
1557;333;274;106;204;219;239;0.0;17.64;115.27;3
1557;333;274;106;204;219;239;0.0;17.64;115.27;11
1558;335;273;103;205;219;239;0.0;18.46;96.65;3
1558;335;273;103;205;219;239;0.0;18.46;96.65;11
1559;336;273;102;206;219;239;0.0;18.47;93.91;3
1559;336;273;102;206;219;239;0.0;18.47;93.91;11
1560;337;273;102;206;219;239;0.0;19.01;76.13;3
1560;337;273;102;206;219;239;0.0;19.01;76.13;11
1561;338;272;98;207;218;239;6.0;19.24;100.94;3
1561;338;272;98;207;218;239;6.0;19.24;100.94;11
1562;340;274;93;204;216;239;0.0;18.44;120.33;3
1562;340;274;93;204;216;239;0.0;18.44;120.33;11
1563;576;243;63;235;319;239;24.0;26.89;256.87;14
1564;578;244;62;233;320;238;24.0;27.01;131.66;14
1565;250;299;66;178;158;238;5.0;5.05;79.24;11
1566;250;298;66;179;158;238;5.0;5.07;80.9;11
1568;247;298;66;177;156;237;5.0;5.02;80.12;11
1569;247;298;65;179;156;238;5.0;5.02;79.7;11
1570;246;297;67;180;156;238;5.0;5.11;134.07;11
1571;247;298;65;179;156;238;5.0;5.06;123.11;11
1572;247;297;66;179;156;238;5.0;5.11;85.39;11
1573;243;298;67;180;155;239;5.0;5.08;90.28;11
1574;245;297;65;179;155;238;5.0;4.96;79.1;11
1575;0;127;202;353;101;240;4.0;6.8;19.85;12
1576;245;298;68;177;156;237;5.0;5.62;76.71;11
1577;245;298;70;177;157;237;5.0;5.77;77.17;11
1578;244;297;71;180;157;238;5.0;5.92;91.86;11
1579;259;296;62;181;160;238;5.0;5.8;125.63;11
1580;258;297;64;180;161;238;5.0;5.79;84.78;11
1581;256;296;66;179;161;237;4.0;5.8;155.56;11
1582;256;295;65;182;160;238;4.0;5.77;132.3;11
1583;258;296;64;181;161;238;4.0;5.94;145.68;11
1584;257;295;63;182;160;238;4.0;5.87;102.48;11
1585;256;295;63;182;159;238;4.0;5.78;106.78;11
1586;257;296;64;181;160;238;4.0;5.78;97.3;11
1587;257;294;64;183;160;238;4.0;5.84;114.63;11
1588;256;294;65;183;160;238;4.0;5.75;108.37;11
